subject,modeldate,party,startdate,enddate,pollster,grade,samplesize,population,weight,influence,multiversions,tracking,approve,disapprove,approve_adjusted,disapprove_adjusted,timestamp,url
Trump,6/2/2020,I,4/17/2020,4/19/2020,Morning Consult,B/C,676,a,.26136001,.0033362,"","",42,43,42.647439,46.066124,15:55:09  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/04/200451_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,I,4/15/2020,4/20/2020,Global Strategy Group/GBAO/Navigator Research,"",38.563333,rv,.02930957,.00045423,"",T,34,50,35.675548,50.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.20.20.pdf
Trump,6/2/2020,I,4/17/2020,4/19/2020,YouGov,B,610,a,.22621231,.00311514,"","",43,45,43.10565,48.85392,15:55:09  2 Jun 2020,https://docs.cdn.yougov.com/rjneitr3jm/20200419_yahoo_coronavirus_crosstabs.pdf
Trump,6/2/2020,I,4/16/2020,4/20/2020,AP-NORC,"",190.26,a,.37238064,.00770433,"","",32,,33.078413,,15:55:09  2 Jun 2020,http://www.apnorc.org/projects/Documents/4_22_20_govt_topline.pdf
Trump,6/2/2020,I,4/18/2020,4/19/2020,Morning Consult,B/C,540,rv,.21064119,.00358678,"","",36,57,36.647439,60.066124,15:55:09  2 Jun 2020,https://www.politico.com/f/?id=00000171-9fab-d46f-affb-bffb8c050000
Trump,6/2/2020,I,4/16/2020,4/22/2020,UCLA Nationscape,"",2300,a,.33203706,.00617609,"","",34,44,36.557309,47.617202,15:55:09  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,I,4/19/2020,4/19/2020,Climate Nexus,"",232,rv,.37923073,.01099219,"","",40,50,40.255843,50.280175,15:55:09  2 Jun 2020,https://climatenexus.org/wp-content/uploads/2015/09/Coronavirus-National-Poll-Toplines-and-Crosstabs-FINAL.pdf
Trump,6/2/2020,I,4/16/2020,4/21/2020,Global Strategy Group/GBAO/Navigator Research,"",38.793333,rv,.02935476,.0006079,"",T,35,48,36.675548,48.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.21.20.pdf
Trump,6/2/2020,I,4/17/2020,4/20/2020,American Research Group,B,377,a,.64855038,.01720815,"","",43,44,43.306346,44.364674,15:55:09  2 Jun 2020,https://americanresearchgroup.com/economy/
Trump,6/2/2020,I,4/19/2020,4/21/2020,YouGov,B,607,a,.22902978,.00522327,"","",39,44,39.10565,47.85392,15:55:09  2 Jun 2020,https://docs.cdn.yougov.com/pwwefjdnsp/econTabReport.pdf
Trump,6/2/2020,I,4/17/2020,4/22/2020,Global Strategy Group/GBAO/Navigator Research,"",112.42,rv,.08489145,.00219869,"",T,33,47,34.675548,47.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.22.20.pdf
Trump,6/2/2020,I,4/19/2020,4/20/2020,Harris Insights & Analytics,C,278,rv,.17943069,.00429176,"","",50,50,47.297063,47.944829,15:55:09  2 Jun 2020,https://thehill.com/hilltv/what-americas-thinking/493969-poll-voters-give-trump-high-marks-on-economy-jobs-amid-economic
Trump,6/2/2020,I,4/14/2020,4/28/2020,Gallup,B,339,a,.61953991,.02607815,"","",50,47,46.307841,48.993776,15:55:09  2 Jun 2020,https://news.gallup.com/poll/309593/americans-divided-trump-handling-covid-situation.aspx
Trump,6/2/2020,I,4/20/2020,4/22/2020,YouGov,B,674,a,.25766238,.00701373,"","",52,48,52.10565,51.85392,15:55:09  2 Jun 2020,https://drive.google.com/file/d/1jFnCuET4kyT9V0q9ov5xsKMCEo7PyqR8/view
Trump,6/2/2020,I,4/18/2020,4/25/2020,Optimus,B/C,245.025,a,.19837543,.00733416,"",T,43,57,42.916973,54.272216,15:55:09  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-27-2020
Trump,6/2/2020,I,4/17/2020,4/26/2020,PureSpectrum,"",6417.88,a,1.213524,.06155556,"","",36,41,37.935404,45.26665,15:55:09  2 Jun 2020,https://www.washingtonpost.com/politics/2020/04/29/these-three-governors-are-reopening-their-states-faster-than-their-voters-want/
Trump,6/2/2020,I,4/20/2020,4/23/2020,Global Strategy Group/GBAO/Navigator Research,"",55.55,rv,.04207215,.00152243,"",T,37,49,38.675548,49.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.23.20.pdf
Trump,6/2/2020,I,4/21/2020,4/25/2020,Suffolk University,A,331,rv,.69225258,.04013058,"","",39,55,39.398246,54.384368,15:55:09  2 Jun 2020,https://www.usatoday.com/story/news/politics/2020/04/28/exclusive-support-big-government-coronavirus-help-recovery/3032969001/
Trump,6/2/2020,I,4/21/2020,4/24/2020,Global Strategy Group/GBAO/Navigator Research,"",56.925,rv,.04311891,.00178177,"",T,37,52,38.675548,52.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.24.20.pdf
Trump,6/2/2020,I,4/21/2020,4/26/2020,ABC News/The Washington Post,A+,423.36,a,.88234546,.056127,"","",45,54,43.540802,53.454829,15:55:09  2 Jun 2020,https://www.washingtonpost.com/context/washington-post-university-of-maryland-national-poll-april-21-26-2020/3583b4e9-66be-4ed6-a457-f6630a550ddf/
Trump,6/2/2020,I,4/21/2020,4/26/2020,Marist College,A+,297.85,rv,.64842642,.04217113,"","",40,58,40.469308,56.806361,15:55:09  2 Jun 2020,http://maristpoll.marist.edu/wp-content/uploads/2020/04/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202004280852.pdf
Trump,6/2/2020,I,4/21/2020,4/28/2020,Optimus,B/C,321.981,a,.23468503,.01284318,"",T,44.7,55.2,44.616973,52.472216,15:55:09  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-30-2020
Trump,6/2/2020,I,4/22/2020,4/27/2020,Global Strategy Group/GBAO/Navigator Research,"",37.803333,rv,.02862217,.00148005,"",T,39,53,40.675548,53.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.27.20.pdf
Trump,6/2/2020,I,4/24/2020,4/26/2020,Morning Consult,B/C,685,a,.28652081,.01212425,"","",37,50,37.647439,53.066124,15:55:09  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/04/200479_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,I,4/24/2020,4/26/2020,YouGov,B,395,a,.16072702,.00713411,"","",44,40,44.10565,43.85392,15:55:09  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/07/5eb484a9c5b62d0addac2c45.pdf
Trump,6/2/2020,I,4/23/2020,4/29/2020,UCLA Nationscape,"",2300,a,.33576487,.01741108,"","",32,48,34.557309,51.617202,15:55:09  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,I,4/23/2020,4/28/2020,Global Strategy Group/GBAO/Navigator Research,"",37.106667,rv,.02802159,.00159966,"",T,32,58,33.675548,58.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.28.20.pdf
Trump,6/2/2020,I,4/24/2020,4/29/2020,Global Strategy Group/GBAO/Navigator Research,"",110.44,rv,.08334469,.00520253,"",T,27,65,28.675548,65.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.29.20.pdf
Trump,6/2/2020,I,4/26/2020,4/28/2020,YouGov,B,582,a,.24027875,.01287083,"","",40,49,40.10565,52.85392,15:55:09  2 Jun 2020,https://docs.cdn.yougov.com/4qtpeqbqm8/econTabReport.pdf
Trump,6/2/2020,I,4/26/2020,4/28/2020,Emerson College,A-,352,rv,.701054,.06025503,"","",30.5,51.5,31.975609,51.983863,15:55:09  2 Jun 2020,https://emersonpolling.reportablenews.com/pr/april-national-poll-trump-down-but-not-out-as-enthusiasm-and-expectation-favor-the-president
Trump,6/2/2020,I,4/25/2020,4/29/2020,Change Research,C-,484.3748,lv,.57503562,.04615822,"","",37.8,62.2,38.838363,58.94421,15:55:09  2 Jun 2020,https://ruralorganizing.org/blog/new-polling-shows-trumps-job-approval-coronavirus-response-has-dropped-march
Trump,6/2/2020,I,4/25/2020,5/2/2020,Optimus,B/C,244.34438,a,.16223617,.01274923,"",T,40.2,59.8,40.116973,57.072216,15:55:09  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-04-2020
Trump,6/2/2020,I,4/27/2020,4/30/2020,Global Strategy Group/GBAO/Navigator Research,"",55.44,rv,.04195728,.0030692,"",T,34,57,35.675548,57.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.30.20.pdf
Trump,6/2/2020,I,4/29/2020,4/30/2020,Ipsos,B-,192,a,.10136671,.01018878,"","",39,60,39.417637,57.911788,15:55:09  2 Jun 2020,https://abcnews.go.com/Politics/americans-uneasy-returning-normal-restrictions-loosen-poll/story?id=70423858
Trump,6/2/2020,I,4/28/2020,5/1/2020,Global Strategy Group/GBAO/Navigator Research,"",56.21,rv,.04251911,.0033497,"",T,42,55,43.675548,55.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.01.20.pdf
Trump,6/2/2020,I,4/27/2020,5/4/2020,Ipsos,B-,2910.96,a,1.5016045,.17952322,"","",40,58,40.417637,55.911788,15:55:09  2 Jun 2020,https://www.washingtonpost.com/context/washington-post-ipsos-coronavirus-employment-survey-april-27-may-4/4bd8dd8b-1257-4d5f-b3c1-0af6c38f060d/
Trump,6/2/2020,I,4/28/2020,5/3/2020,ABC News/The Washington Post,A+,412.05,a,.85636177,.10620935,"","",41,59,39.540802,58.454829,15:55:09  2 Jun 2020,https://www.washingtonpost.com/context/washington-post-university-of-maryland-national-poll-april-28-may-3-2020/9ac3c026-f68c-4733-82a0-daa6862d99b3/
Trump,6/2/2020,I,4/29/2020,5/4/2020,Global Strategy Group/GBAO/Navigator Research,"",37.18,rv,.02808134,.00308746,"",T,42,54,43.675548,54.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.04.20.pdf
Trump,6/2/2020,I,4/30/2020,5/4/2020,Monmouth University,A+,291,a,.65992504,.09528152,"","",38,52,37.56111,52.150054,15:55:09  2 Jun 2020,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_050520.pdf/
Trump,6/2/2020,I,4/28/2020,5/5/2020,Optimus,B/C,322.8885,a,.20346941,.02369847,"",T,36.7,63.3,36.616973,60.572216,15:55:09  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-07-2020
Trump,6/2/2020,I,5/1/2020,5/3/2020,YouGov,B,390,a,.16623956,.01603218,"","",40,47,40.10565,50.85392,15:55:09  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/07/5eb484aac5b6c8214cf4bade.pdf
Trump,6/2/2020,I,4/30/2020,5/5/2020,Global Strategy Group/GBAO/Navigator Research,"",36.85,rv,.02774738,.00349909,"",T,34,62,35.675548,62.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.05.20.pdf
Trump,6/2/2020,I,4/30/2020,5/6/2020,UCLA Nationscape,"",2300,a,.34880742,.04070085,"","",32,45,34.557309,48.617202,15:55:09  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,I,5/2/2020,5/3/2020,Morning Consult,B/C,495,rv,.22363812,.02327197,"","",34,57,34.647439,60.066124,15:55:09  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/05/200508_crosstabs_POLITICO_RVs_v2_JB.pdf
Trump,6/2/2020,I,5/3/2020,5/5/2020,YouGov,B,559,a,.23998682,.03021351,"","",39,46,39.10565,49.85392,15:55:09  2 Jun 2020,https://docs.cdn.yougov.com/5yope37lqh/econTabReport.pdf
Trump,6/2/2020,I,5/1/2020,5/6/2020,Global Strategy Group/GBAO/Navigator Research,"",111.54,rv,.08389727,.01193851,"",T,41,54,42.675548,54.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.06.20.pdf
Trump,6/2/2020,I,5/2/2020,5/5/2020,Civiqs,B/C,618.4,a,.66309818,.10601089,"","",40,52,40.123643,51.976085,15:55:09  2 Jun 2020,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_05_r8c32an.pdf
Trump,6/2/2020,I,5/4/2020,5/5/2020,YouGov,B,602,a,.26004035,.03663738,"","",38,52,38.10565,55.85392,15:55:09  2 Jun 2020,https://docs.cdn.yougov.com/wllghb6lp9/20200506_yahoo_coronavirus_crosstabs.pdf
Trump,6/2/2020,I,5/2/2020,5/9/2020,Optimus,B/C,227.32875,a,.13898335,.02459803,"",T,39.5,60.5,39.416973,57.772216,15:55:09  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-11-2020
Trump,6/2/2020,I,5/4/2020,5/7/2020,Global Strategy Group/GBAO/Navigator Research,"",55.55,rv,.04212604,.00734458,"",T,42,53,43.675548,53.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.07.20.pdf
Trump,6/2/2020,I,5/6/2020,5/7/2020,Ipsos,B-,186,a,.1158706,.02430199,"","",37,62,37.417637,59.911788,15:55:09  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-abc-coronavirus-wave-8.pdf
Trump,6/2/2020,I,5/5/2020,5/8/2020,Global Strategy Group/GBAO/Navigator Research,"",56.21,rv,.04281031,.00816464,"",T,39,53,40.675548,53.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.08.20.pdf
Trump,6/2/2020,I,5/5/2020,5/10/2020,ABC News/The Washington Post,A+,433.01,a,.90930736,.2254173,"","",47,52,45.540802,51.454829,15:55:09  2 Jun 2020,https://www.washingtonpost.com/context/may-5-10-2020-washington-post-university-of-maryland-poll/722b3348-4f59-4b35-9fa0-2f9eb4ac76c0/?itid=lk_inline_manual_1
Trump,6/2/2020,I,5/6/2020,5/11/2020,Global Strategy Group/GBAO/Navigator Research,"",37.4,rv,.02857826,.00643522,"",T,37,57,38.675548,57.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.11.20.pdf
Trump,6/2/2020,I,5/5/2020,5/12/2020,Optimus,B/C,305.1015,a,.18396621,.04080743,"",T,41.8,58.2,41.716973,55.472216,15:55:09  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-14-2020
Trump,6/2/2020,I,5/8/2020,5/10/2020,YouGov,B,415,a,.18413591,.03741482,"","",37,46,37.10565,49.85392,15:55:09  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/15/5ebec87ac5b65727da7b17b2.pdf
Trump,6/2/2020,I,5/7/2020,5/10/2020,SSRS,B/C,444.8,a,.72052731,.18677541,"","",42,55,41.719204,54.333493,15:55:09  2 Jun 2020,https://cdn.cnn.com/cnn/2020/images/05/12/rel5a.-.coronavirus.pdf
Trump,6/2/2020,I,5/8/2020,5/10/2020,Morning Consult,B/C,719,a,.30976606,.06118804,"","",35,51,35.647439,54.066124,15:55:09  2 Jun 2020,https://assets.morningconsult.com/wp-uploads/2020/05/12122705/200529_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,I,5/7/2020,5/12/2020,Global Strategy Group/GBAO/Navigator Research,"",36.996667,rv,.02832146,.00687648,"",T,28,60,29.675548,60.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.12.20.pdf
Trump,6/2/2020,I,5/7/2020,5/13/2020,UCLA Nationscape,"",2300,a,.38324414,.08662305,"","",32,43,34.557309,46.617202,15:55:09  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,I,5/10/2020,5/12/2020,YouGov,B,568,a,.25423477,.06007427,"","",42,45,42.10565,48.85392,15:55:09  2 Jun 2020,https://docs.cdn.yougov.com/sww5v5iven/econTabReport.pdf
Trump,6/2/2020,I,5/8/2020,5/13/2020,Global Strategy Group/GBAO/Navigator Research,"",111.1,rv,.08535255,.02221819,"",T,28,62,29.675548,62.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.13.20.pdf
Trump,6/2/2020,I,5/11/2020,5/13/2020,YouGov,B,621,a,.28109775,.07092249,"","",42,58,42.10565,61.85392,15:55:09  2 Jun 2020,https://drive.google.com/file/d/1uFybAzWKhjq0M7MdhDFQwNEeeFrlyyaU/view
Trump,6/2/2020,I,5/9/2020,5/16/2020,Optimus,B/C,245.97788,a,.14613601,.04170786,"",T,40.9,59,40.816973,56.272216,15:55:09  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-18-2020
Trump,6/2/2020,I,5/11/2020,5/14/2020,Global Strategy Group/GBAO/Navigator Research,"",55.55,rv,.0434111,.01279041,"",T,32,58,33.675548,58.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.14.20.pdf
Trump,6/2/2020,I,5/13/2020,5/14/2020,Harris Insights & Analytics,C,276,rv,.26552467,.08701276,"","",46,54,43.297063,51.944829,15:55:09  2 Jun 2020,https://thehill.com/hilltv/what-americas-thinking/498367-poll-trump-approval-on-economy-jobs-drops-amid-economic-fallout
Trump,6/2/2020,I,5/12/2020,5/15/2020,Global Strategy Group/GBAO/Navigator Research,"",166.815,rv,.13152966,.0410696,"",T,43,49,44.675548,49.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.15.20.pdf
Trump,6/2/2020,I,5/13/2020,5/14/2020,Harris Insights & Analytics,C,510,rv,.4906434,.16078445,"","",41,59,38.297063,56.944829,15:55:09  2 Jun 2020,https://harvardharrispoll.com/wp-content/uploads/2020/05/May20_HHP_RegisteredVoters_Crosstabs.pdf
Trump,6/2/2020,I,5/14/2020,5/18/2020,Quinnipiac University,B+,410.13,rv,.77486981,.32201149,"","",41,56,41.213192,55.032659,15:55:09  2 Jun 2020,https://poll.qu.edu/national/release-detail?ReleaseID=3661
Trump,6/2/2020,I,5/15/2020,5/17/2020,Morning Consult,B/C,517,rv,.21109617,.07499077,"","",40,54,40.647439,57.066124,15:55:09  2 Jun 2020,https://assets.morningconsult.com/wp-uploads/2020/05/19123311/200550_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
Trump,6/2/2020,I,5/14/2020,5/18/2020,AP-NORC,"",211.2,a,.41995279,.17374034,"","",40,,41.078413,,15:55:09  2 Jun 2020,http://www.apnorc.org/projects/Documents/may_gvmt_topline_0520.pdf
Trump,6/2/2020,I,5/12/2020,5/19/2020,Optimus,B/C,328.6965,a,.19398326,.07049731,"",T,37.5,62.5,37.416973,59.772216,15:55:09  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-21-2020
Trump,6/2/2020,I,5/15/2020,5/17/2020,YouGov,B,399,a,.19259851,.06622678,"","",38,47,38.10565,50.85392,15:55:09  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/22/5ec83680c5b600109ea0d27d.pdf
Trump,6/2/2020,I,5/13/2020,5/18/2020,Kaiser Family Foundation,"",386,a,.77010378,.32152913,"","",46,52,43.861906,53.07972,15:55:09  2 Jun 2020,http://files.kff.org/attachment/Topline-KFF-Health-Tracking-Poll-May-2020.pdf
Trump,6/2/2020,I,5/15/2020,5/18/2020,Morning Consult,B/C,590,rv,.24087062,.09668069,"","",30,60,30.647439,63.066124,15:55:09  2 Jun 2020,https://assets.morningconsult.com/wp-uploads/2020/05/19225840/200554_crosstabs_POLITICO_RVs_v2_RG.pdf
Trump,6/2/2020,I,5/15/2020,5/18/2020,Global Strategy Group/GBAO/Navigator Research,"",222.42,rv,.18427626,.07613853,"",T,32,58,33.675548,58.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigating-Coronavirus-Tracking-Topline-F05.19.20.pdf
Trump,6/2/2020,I,5/14/2020,5/20/2020,UCLA Nationscape,"",2300,a,.48347395,.18484464,"","",28,46,30.557309,49.617202,15:55:09  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,I,5/17/2020,5/19/2020,YouGov,B,569,a,.28457451,.12320671,"","",36,50,36.10565,53.85392,15:55:09  2 Jun 2020,https://docs.cdn.yougov.com/q0t43bjops/econTabReport.pdf
Trump,6/2/2020,I,5/17/2020,5/20/2020,Fox News/Beacon Research/Shaw & Co. Research,A-,156.91,rv,.34129352,.18219026,"","",29,64,30.290215,62.592457,15:55:09  2 Jun 2020,https://static.foxnews.com/foxnews.com/content/uploads/2020/05/Fox_May-17-20-2020_Complete_National_Topline_May-21-Release.pdf
Trump,6/2/2020,I,5/17/2020,5/20/2020,American Research Group,B,377,a,.66103926,.34965431,"","",41,50,41.306346,50.364674,15:55:09  2 Jun 2020,https://americanresearchgroup.com/economy/
Trump,6/2/2020,I,5/16/2020,5/23/2020,Optimus,B/C,245.29725,a,.14803377,.07933261,"",T,36.8,63.2,36.716973,60.472216,15:55:09  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-25-2020
Trump,6/2/2020,I,5/20/2020,5/21/2020,Ipsos,B-,256,a,.29555937,.16033341,"","",35,65,35.417637,62.911788,15:55:09  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-abc-coronavirus-wave-10.pdf
Trump,6/2/2020,I,5/20/2020,5/21/2020,YouGov,B,464,a,.24929665,.14062254,"","",39,52,39.10565,55.85392,15:55:09  2 Jun 2020,https://docs.cdn.yougov.com/jyiylkmrh7/20200522_yahoo_coronavirus_crosstabs.pdf
Trump,6/2/2020,I,5/20/2020,5/25/2020,Fairleigh Dickinson University (PublicMind),A/B,244,a,.52638486,.36285857,"","",48,52,46.310487,52.741837,15:55:09  2 Jun 2020,http://publicmind.fdu.edu/2020/200602/final.pdf
Trump,6/2/2020,I,5/19/2020,5/26/2020,Optimus,B/C,329.241,a,.20582642,.13652618,"",T,36.6,63.4,36.516973,60.672216,15:55:09  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-28-2020
Trump,6/2/2020,I,5/21/2020,5/25/2020,Morning Consult,B/C,715,a,.30870065,.20448802,"","",38,50,38.647439,53.066124,15:55:09  2 Jun 2020,https://assets.morningconsult.com/wp-uploads/2020/05/26135319/200572_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,I,5/21/2020,5/25/2020,Global Strategy Group/GBAO/Navigator Research,"",222.64,rv,.21669828,.14334006,"","",36,47,37.675548,47.903608,15:55:09  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigating-Coronavirus-Tracking-Topline-F05.26.20.pdf
Trump,6/2/2020,I,5/22/2020,5/26/2020,Morning Consult,B/C,557,rv,.24657447,.17360258,"","",27,62,27.647439,65.066124,15:55:09  2 Jun 2020,https://www.politico.com/f/?id=00000172-5333-d57a-ad7b-5f37d4750000
Trump,6/2/2020,I,5/21/2020,5/26/2020,McLaughlin & Associates,C/D,310,lv,.44179159,.32050268,"","",41,58,39.465685,58.191198,15:55:09  2 Jun 2020,https://mclaughlinonline.com/pols/wp-content/uploads/2020/05/National-Monthly-May-Release.pdf
Trump,6/2/2020,I,5/21/2020,5/27/2020,TargetSmart,"",395,rv,.5945123,.43257288,"","",37,59,36.947939,58.785047,15:55:09  2 Jun 2020,https://insights.targetsmart.com/Analysis/covid_national_survey_may_2020/tsmart_TS_COVID_2_banner_book.pdf
Trump,6/2/2020,I,5/23/2020,5/26/2020,YouGov,B,649,a,.38457633,.28400772,"","",44,47,44.10565,50.85392,15:55:09  2 Jun 2020,https://docs.cdn.yougov.com/5fsvmrvvhh/econTabReport.pdf
Trump,6/2/2020,I,5/25/2020,5/28/2020,ABC News/The Washington Post,A+,370.37,a,.80731072,.68094859,"","",41,57,39.540802,56.454829,15:55:09  2 Jun 2020,https://www.washingtonpost.com/context/may-25-28-2020-washington-post-abc-news-poll/bb30c35e-797e-4b5c-91fc-1a1cdfbe85cc/
